,Environment Exhaust Time,Material Exhaust Time,NonPr Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity,Average Build Quality in-service,Average Build Quality of System,#Out
1000,89.627,33.233,86.683,62.359,62.359,62.359,0.6489429999999999,0.56833,33.823
1001,6.807927070702212,1.8683444543231313,6.518474591497615,7.453731884096717,7.453731884096717,7.453731884096717,0.023586346707364418,0.03314578555412436,7.866871741677247
