,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
43,149.0,0.0,49.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,37.0,0.627,0.548,37.0,0.0,0.0,0.0,89,25,86,35,61.0,61.0,61.0
44,149.0,0.0,49.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,26.0,0.67,0.6,26.0,0.0,0.0,0.0,85,40,82,33,70.0,70.0,70.0
45,149.0,0.0,49.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,33.0,0.655,0.578,33.0,0.0,0.0,0.0,90,26,87,34,65.0,65.0,65.0
46,149.0,0.0,49.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,30.0,0.635,0.569,30.0,0.0,0.0,0.0,81,41,79,32,67.0,67.0,67.0
47,149.0,0.0,49.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,36.0,0.633,0.549,36.0,0.0,0.0,0.0,93,34,90,31,55.0,55.0,55.0
48,149.0,0.0,49.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,25.0,0.647,0.588,25.0,0.0,0.0,0.0,83,25,80,37,70.0,70.0,70.0
49,149.0,0.0,49.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,38.0,0.627,0.549,38.0,0.0,0.0,0.0,91,33,88,34,61.0,61.0,61.0
50,149.0,0.0,49.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,52.0,0.6,0.502,52.0,0.0,0.0,0.0,94,27,90,32,47.0,47.0,47.0
51,149.0,0.0,49.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,41.0,0.651,0.546,41.0,0.0,0.0,0.0,93,33,90,33,53.0,53.0,53.0
52,149.0,0.0,49.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,18.0,0.675,0.625,18.0,0.0,0.0,0.0,79,31,76,32,79.0,79.0,79.0
53,149.0,0.0,49.0,1.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,43.0,0.654,0.55,43.0,0.0,0.0,0.0,96,25,93,34,56.0,56.0,56.0
54,149.0,0.0,49.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,35.0,0.629,0.558,35.0,0.0,0.0,0.0,89,33,86,34,62.0,62.0,62.0
55,149.0,0.0,49.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,31.0,0.649,0.574,31.0,0.0,0.0,0.0,86,30,83,31,65.0,65.0,65.0
56,149.0,0.0,49.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,40.0,0.629,0.534,40.0,0.0,0.0,0.0,94,29,91,34,57.0,57.0,57.0
57,149.0,0.0,49.0,1.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,23.0,0.671,0.608,23.0,0.0,0.0,0.0,87,30,85,31,69.0,69.0,69.0
58,149.0,0.0,49.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,45.0,0.658,0.539,45.0,0.0,0.0,0.0,96,24,93,34,53.0,53.0,53.0
