,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
28,199.0,0.0,49.0,1.0,0.0,0.0,0.0,59.0,63.0,0.0,0.0,0.0,122.0,122.0,30.0,0.73,0.666,0.0,0.0,15.0,15.0,53,27,55,57,63.0,59.0,122.0
29,199.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,59.0,0.0,0.0,0.0,119.0,119.0,33.0,0.668,0.614,0.0,0.0,14.0,19.0,58,0,57,59,59.0,60.0,119.0
30,199.0,0.0,49.0,1.0,0.0,0.0,0.0,61.0,40.0,0.0,0.0,0.0,101.0,101.0,51.0,0.643,0.566,0.0,0.0,34.0,17.0,54,24,66,69,40.0,61.0,101.0
31,199.0,0.0,49.0,1.0,0.0,0.0,0.0,48.0,51.0,0.0,0.0,0.0,99.0,99.0,53.0,0.628,0.558,0.0,0.0,27.0,26.0,67,0,66,27,51.0,48.0,99.0
32,199.0,0.0,49.0,1.0,0.0,0.0,0.0,58.0,66.0,0.0,0.0,0.0,124.0,124.0,28.0,0.698,0.649,0.0,0.0,11.0,17.0,55,24,60,61,66.0,58.0,124.0
33,199.0,0.0,49.0,1.0,0.0,0.0,0.0,52.0,54.0,0.0,0.0,0.0,106.0,106.0,46.0,0.653,0.587,0.0,0.0,27.0,19.0,67,64,66,27,54.0,52.0,106.0
34,199.0,0.0,49.0,1.0,0.0,0.0,0.0,52.0,47.0,0.0,0.0,0.0,99.0,99.0,53.0,0.628,0.559,0.0,0.0,26.0,27.0,62,27,62,64,47.0,52.0,99.0
35,199.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,53.0,0.0,0.0,0.0,104.0,104.0,48.0,0.647,0.569,0.0,0.0,22.0,26.0,55,27,64,66,53.0,51.0,104.0
36,199.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,46.0,0.0,0.0,0.0,95.0,95.0,57.0,0.632,0.554,0.0,0.0,24.0,33.0,63,25,67,70,46.0,49.0,95.0
37,199.0,0.0,49.0,1.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,92.0,92.0,60.0,0.641,0.548,0.0,0.0,34.0,26.0,67,39,66,30,46.0,46.0,92.0
38,199.0,0.0,49.0,1.0,0.0,0.0,0.0,55.0,47.0,0.0,0.0,0.0,102.0,102.0,50.0,0.64,0.57,0.0,0.0,21.0,29.0,56,59,64,66,47.0,55.0,102.0
39,199.0,0.0,49.0,1.0,0.0,0.0,0.0,42.0,40.0,0.0,0.0,0.0,82.0,82.0,70.0,0.624,0.525,0.0,0.0,34.0,36.0,61,24,73,76,40.0,42.0,82.0
