,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter
35,89.0,0.0,49.0,1.0,0.0,0.0,0.0,66.0,61.0,0.0,0.0,0.0,127.0,127.0,25.0,0.703,0.65,0.0,0.0,12.0,13.0
36,89.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,55.0,0.0,0.0,0.0,115.0,115.0,37.0,0.677,0.618,0.0,0.0,19.0,18.0
37,89.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,47.0,0.0,0.0,0.0,96.0,96.0,56.0,0.658,0.565,0.0,0.0,30.0,26.0
38,89.0,0.0,49.0,1.0,0.0,0.0,0.0,50.0,51.0,0.0,0.0,0.0,101.0,101.0,51.0,0.643,0.565,0.0,0.0,23.0,28.0
39,89.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,60.0,0.0,0.0,0.0,111.0,111.0,41.0,0.663,0.596,0.0,0.0,21.0,20.0
40,89.0,0.0,49.0,1.0,0.0,0.0,0.0,42.0,50.0,0.0,0.0,0.0,92.0,92.0,60.0,0.658,0.559,0.0,0.0,29.0,31.0
41,89.0,0.0,49.0,1.0,0.0,0.0,0.0,56.0,58.0,0.0,0.0,0.0,114.0,114.0,38.0,0.664,0.604,0.0,0.0,17.0,21.0
42,89.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,59.0,0.0,0.0,0.0,113.0,113.0,39.0,0.667,0.602,0.0,0.0,20.0,19.0
43,89.0,0.0,49.0,1.0,0.0,0.0,0.0,64.0,47.0,0.0,0.0,0.0,111.0,111.0,41.0,0.656,0.595,0.0,0.0,19.0,22.0
44,89.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,50.0,0.0,0.0,0.0,101.0,101.0,51.0,0.658,0.572,0.0,0.0,25.0,26.0
45,89.0,0.0,49.0,1.0,0.0,0.0,0.0,61.0,66.0,0.0,0.0,0.0,127.0,127.0,25.0,0.69,0.648,0.0,0.0,16.0,9.0
46,89.0,0.0,49.0,1.0,0.0,0.0,0.0,55.0,47.0,0.0,0.0,0.0,102.0,102.0,50.0,0.635,0.566,0.0,0.0,26.0,24.0
47,89.0,0.0,49.0,1.0,0.0,0.0,0.0,40.0,45.0,0.0,0.0,0.0,85.0,85.0,67.0,0.641,0.539,0.0,0.0,35.0,32.0
48,89.0,0.0,49.0,1.0,0.0,0.0,0.0,39.0,41.0,0.0,0.0,0.0,80.0,80.0,72.0,0.617,0.523,0.0,0.0,33.0,39.0
49,89.0,0.0,49.0,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,100.0,100.0,52.0,0.649,0.573,0.0,0.0,25.0,27.0
50,89.0,0.0,49.0,1.0,0.0,0.0,0.0,59.0,64.0,0.0,0.0,0.0,123.0,123.0,29.0,0.697,0.644,0.0,0.0,15.0,14.0
