,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
832,99.0,0.0,49.0,1.0,0.0,0.0,22.0,34.0,32.0,0.0,0.0,0.0,88.0,88.0,99.0,0.644,0.518,0.0,33.0,23.0,43.0,65,43,76,80,32.0,34.0,88.0
833,99.0,0.0,49.0,1.0,0.0,0.0,50.0,34.0,46.0,0.0,0.0,0.0,130.0,130.0,57.0,0.64,0.571,0.0,22.0,15.0,20.0,45,49,70,72,46.0,34.0,130.0
834,99.0,0.0,49.0,1.0,0.0,0.0,39.0,33.0,46.0,0.0,0.0,0.0,118.0,118.0,70.0,0.647,0.56,0.0,23.0,17.0,30.0,48,35,66,68,46.0,33.0,118.0
835,99.0,0.0,49.0,1.0,0.0,0.0,47.0,30.0,49.0,0.0,0.0,0.0,126.0,126.0,62.0,0.671,0.588,0.0,29.0,17.0,16.0,49,49,68,70,49.0,30.0,126.0
836,99.0,0.0,49.0,1.0,0.0,0.0,48.0,34.0,49.0,0.0,0.0,0.0,131.0,131.0,56.0,0.629,0.572,0.0,26.0,15.0,15.0,45,31,64,65,49.0,34.0,131.0
837,99.0,0.0,49.0,1.0,0.0,0.0,43.0,36.0,45.0,0.0,0.0,0.0,124.0,124.0,64.0,0.67,0.581,0.0,30.0,11.0,23.0,48,31,67,70,45.0,36.0,124.0
838,99.0,0.0,49.0,1.0,0.0,0.0,37.0,36.0,47.0,0.0,0.0,0.0,120.0,120.0,69.0,0.63,0.556,0.0,22.0,15.0,32.0,48,37,70,72,47.0,36.0,120.0
839,99.0,0.0,49.0,1.0,0.0,0.0,36.0,32.0,44.0,0.0,0.0,0.0,112.0,112.0,75.0,0.633,0.541,0.0,35.0,20.0,20.0,53,0,71,72,44.0,32.0,112.0
840,99.0,0.0,49.0,1.0,0.0,0.0,39.0,34.0,42.0,0.0,0.0,0.0,115.0,115.0,72.0,0.651,0.563,0.0,27.0,17.0,28.0,50,33,73,75,42.0,34.0,115.0
841,99.0,0.0,49.0,1.0,0.0,0.0,59.0,42.0,53.0,0.0,0.0,0.0,154.0,154.0,34.0,0.653,0.613,0.0,15.0,9.0,10.0,43,33,60,62,53.0,42.0,154.0
