,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
601,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.824,0.824,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
602,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.811,0.811,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
603,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.807,0.807,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
604,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.751,0.751,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
605,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.73,0.73,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
606,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.745,0.745,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
607,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.791,0.791,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
608,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.765,0.765,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
609,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.768,0.768,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
610,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.748,0.748,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
611,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.818,0.818,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
612,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.822,0.822,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
613,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.746,0.746,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
614,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.741,0.741,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
615,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.819,0.819,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
616,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.789,0.789,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
617,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.758,0.758,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
618,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
619,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.744,0.744,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
620,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.755,0.755,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
621,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.781,0.781,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
622,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.745,0.745,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
623,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.736,0.736,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
624,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.778,0.778,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
625,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.776,0.776,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
626,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
627,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.801,0.801,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
628,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.727,0.727,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
629,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.79,0.79,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
630,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.732,0.732,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
631,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.81,0.81,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
632,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.753,0.753,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
633,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.759,0.759,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
634,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.799,0.799,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
635,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.804,0.804,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
636,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.778,0.778,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
637,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.833,0.833,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
638,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.774,0.774,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
639,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.809,0.809,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
640,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.768,0.768,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
641,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.742,0.742,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
