,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter
175,175.0,238.0,2.0,524.0,0.0,1.0,62.0,0.0,0.0,0.0,1.0,0.0,62.0,63.0,0.0,0.788,0.788,0.0,0.0,0.0,0.0
176,176.0,237.0,0.0,524.0,0.0,1.0,62.0,0.0,0.0,1.0,0.0,0.0,62.0,63.0,0.0,0.788,0.788,0.0,0.0,0.0,0.0
177,177.0,237.0,0.0,524.0,0.0,1.0,62.0,0.0,0.0,1.0,0.0,0.0,62.0,63.0,0.0,0.788,0.788,0.0,0.0,0.0,0.0
178,178.0,237.0,1.0,523.0,0.0,1.0,63.0,0.0,0.0,0.0,1.0,0.0,63.0,64.0,0.0,0.787,0.787,0.0,0.0,0.0,0.0
179,179.0,237.0,1.0,523.0,0.0,1.0,63.0,0.0,0.0,0.0,1.0,0.0,63.0,64.0,0.0,0.787,0.787,0.0,0.0,0.0,0.0
180,180.0,237.0,2.0,522.0,0.0,1.0,63.0,0.0,0.0,0.0,1.0,0.0,63.0,64.0,0.0,0.787,0.787,0.0,0.0,0.0,0.0
181,181.0,237.0,2.0,522.0,0.0,1.0,63.0,0.0,0.0,0.0,1.0,0.0,63.0,64.0,0.0,0.787,0.787,0.0,0.0,0.0,0.0
182,182.0,236.0,0.0,522.0,0.0,1.0,63.0,0.0,0.0,1.0,0.0,0.0,63.0,64.0,0.0,0.787,0.787,0.0,0.0,0.0,0.0
183,183.0,236.0,0.0,522.0,0.0,1.0,63.0,0.0,0.0,1.0,0.0,0.0,63.0,64.0,0.0,0.787,0.787,0.0,0.0,0.0,0.0
184,184.0,236.0,1.0,521.0,0.0,1.0,64.0,0.0,0.0,0.0,1.0,0.0,64.0,65.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
185,185.0,236.0,1.0,521.0,0.0,1.0,64.0,0.0,0.0,0.0,1.0,0.0,64.0,65.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
186,186.0,236.0,2.0,520.0,0.0,1.0,64.0,0.0,0.0,0.0,1.0,0.0,64.0,65.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
187,187.0,236.0,2.0,520.0,0.0,1.0,64.0,0.0,0.0,0.0,1.0,0.0,64.0,65.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
188,188.0,235.0,0.0,520.0,0.0,1.0,64.0,0.0,0.0,1.0,0.0,0.0,64.0,65.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
189,189.0,235.0,0.0,520.0,0.0,1.0,64.0,0.0,0.0,1.0,0.0,0.0,64.0,65.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
190,190.0,235.0,1.0,519.0,0.0,1.0,65.0,0.0,0.0,0.0,1.0,0.0,65.0,66.0,0.0,0.785,0.785,0.0,0.0,0.0,0.0
191,191.0,235.0,1.0,519.0,0.0,1.0,65.0,0.0,0.0,0.0,1.0,0.0,65.0,66.0,0.0,0.785,0.785,0.0,0.0,0.0,0.0
192,192.0,235.0,2.0,518.0,0.0,1.0,65.0,0.0,0.0,0.0,1.0,0.0,65.0,66.0,0.0,0.785,0.785,0.0,0.0,0.0,0.0
193,193.0,235.0,2.0,518.0,0.0,1.0,65.0,0.0,0.0,0.0,1.0,0.0,65.0,66.0,0.0,0.785,0.785,0.0,0.0,0.0,0.0
194,194.0,234.0,0.0,518.0,0.0,1.0,65.0,0.0,0.0,1.0,0.0,0.0,65.0,66.0,0.0,0.785,0.785,0.0,0.0,0.0,0.0
195,195.0,234.0,0.0,518.0,0.0,1.0,65.0,0.0,0.0,1.0,0.0,0.0,65.0,66.0,0.0,0.785,0.785,0.0,0.0,0.0,0.0
196,196.0,234.0,1.0,517.0,0.0,1.0,66.0,0.0,0.0,0.0,1.0,0.0,66.0,67.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
197,197.0,234.0,1.0,517.0,0.0,1.0,66.0,0.0,0.0,0.0,1.0,0.0,66.0,67.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
198,198.0,234.0,2.0,516.0,0.0,1.0,66.0,0.0,0.0,0.0,1.0,0.0,66.0,67.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
199,199.0,234.0,2.0,516.0,0.0,1.0,66.0,0.0,0.0,0.0,1.0,0.0,66.0,67.0,0.0,0.786,0.786,0.0,0.0,0.0,0.0
